"name","rating_count"
"Faasos - Wraps & Rolls",500
"Desserts & More",500
"Rd Sharma Pavbhaji And Dosa",500
"Shree Sainath Fast Food- Ashok Bhai",500
"NIC Natural Ice Creams",500
"Natural Ice Cream",500
"Hotel Balaji Grand",500
"Rara Avis",500
"Rice N Roti",500
"La Fair",500
"A2B Veg",500
"KFC",500
"CHELLAMMAL'S MANPAANAI SAMAYAL",500
"Aasife biriyani",500
"Royal Food Court",500
"Sree Sai Saravana (Pure Veg)",500
"KFC",500
"Aasife Biriyani",500
"Barbecue Space -Palayam",500
"Big Belly Momos",500
"Chicking",500
"Azeez Hotel Thirumala",500
"The Imperial Kitchen",500
"De paris - Kuravankonam",500
"Sharma Restaurant",500
"Sijis Pizza Street - Thycaud",500
"Ariya Nivas - Thampanoor",500
"Arabian Tasty Cafe",500
"ZAYTOON FAMILY RESTAURANT",500
"Hotel Narayana Bhavan",500
"HOTEL ANANDHAAS",500
"Sharma's Punjabi Dhaba",500
"Kaffeehaus",500
"Spicehaus by Kaffeehaus",500
"Burger King",500
"Kanivu Foods-West Fort",500
"Azeez Restaurant Poojappura",500
"Mankalam Restaurant",500
"Le Lumiere",500
"Porotta Hut",500
"Cafe One Way",500
"De Paris",500
"Vayalil Restaurant",500
"Paul's Creamery",500
"UBQ by Barbeque Nation",500
"Alibaba & 41 Dishes",500
"Bikash Babu Sweets",500
"OldSkool Cafe & Diner",500
"ALI EXPRESS FRESH JUICES",500
"AL Baha Bakers & Restaurant",500
"Devi Hotel",500
"Dessi Cuppa - Kesavadasapuram",500
"Hotel Pallavas Non Veg",500
"Karunas Chettinadu Restaurant",500
"Siron Juice Park",500
"Hotel Shivajothi",500
"Chicking",500
"Hotel Peninsula",500
"Alankar Restaurant",500
"Cook Door Biryani Corner",500
"Ali Baba & 41 Dishes",500
"Hotel Maheswari",500
"KFC",500
"Drunken Panda",500
"Tea Kadai - by Madurai Vegetarian",500
"Spoon Multi Cuisine Restaurant",500
"Hotel Kins",500
"Food Home Restaurant",500
"Hotel Akshaya - Punkunnam",500
"Food Villa",500
"UBQ by Barbeque Nation",500
"Pepper Restaurant - Puzhakkal",500
"Burger Castle Cafe - Cheroor",500
"SOOFI MANDI",500
"McDonald's",500
"Arabian Restaurant",500
"Arabian Hot Grill",500
"Sri Janakiram's Restaurant",500
"Anjappar",500
"Arabian Hut",500
"Aryaas Sweets & Bakery-Rahmath nagar",500
"KFC",500
"Chillies Restaurant - Air Bypass Road",500
"KFC",500
"Manal Restaurant",500
"SRI NANDA GOKULAM",500
"Hot Spot",500
"Padmavati Paradise Biryani",500
"7th Heaven",500
"SV Fast Foods",500
"TopTown",500
"Rayalaseema Paradise",500
"The Big Brothers",500
"ROBO DINER",500
"Hotel Bliss",500
"Kritunga Restaurant",500
"SRI ANNAPURNA MESS AND CATRING SERVICES",500
"NIC Natural Ice Creams",500
"Manju Foods Family Restaurant",500
"Nellore Mess",500
"The Village Firewood Biryani",500
"Kafe Tirupati",500
"Wings N More",500
"Brew Bakes",500
"8 Quats Cafe",500
"Dindigul Sri Alagappa Briyani",500
"Annapoorna",500
"A1 BIRIYANI GODOWN",500
"KFC",500
"Nethra Jothi Mess",500
"Kaaba Grill Palace",500
"Aththa Biriyani",500
"Bismi Biriyani Center",500
"The Briyani House",500
"The Bay Grill",500
"New Central Chicken Biriyani Hotel",500
"Mr.Kokaraco",500
"Chickens City",500
"A One Fast Food",500
"KFC",500
"Avana Chappathi",500
"Rottu Kadai",500
"Senthil Murugan High Class Veg Restaurant",500
"Shri Sangeetas",500
"Ezham Suvai",500
"AASIFE BIRIYANI",500
"KARPAGAM RESTAURANT",500
"Hotel Sri Abinaya",500
"Nawabi Restaurant",500
"Snacks Delight",500
"Subway",500
"The Bake Affair",500
"Jai Mahaveer Punjabi Dhaba",500
"Sai Bajrang",500
"khamma Ghani Sa",500
"Bholenath Lakecity Restaurant",500
"Bawarchi fast food and Restaurant",500
"Punjabi Laziz",500
"NIC Natural Ice Creams",500
"Angeera A Unit of Dil Punjabi Dhaba",500
"Pick And Move",500
"Maharaja Dining Hall",500
"ROYAL PUNJABI (PURE VEG)",500
"The MINI PUNJAB",500
"Kaka's Paratha",500
"Howzatt! Cafe",500
"Shree Ganga",500
"21- A Rooftop Restaurant",500
"Vadilal Scoop Shop",500
"Kansaar Gujarati Thali",500
"Jassi De Parathe",500
"KFC",500
"China Town",500
"Meals101",500
"Faasos - Wraps & Rolls",500
"Shakti - The Sandwich Shop",500
"Mishri Sweets",500
"Burger King",500
"BBC Restaurant",500
"Kukudooku Restaurant",500
"Tit Bit Cafe At Home",500
"Ming Garden",500
"Champaran Meat House",500
"FIDKA",500
"Shri Narayan Mishthan Bhandar",500
"VCD Bakery",500
"Bikanervala",500
"Shahi Daya Restaurant",500
"Vansh's Kitchen",500
"The Mint Leaf",500
"Deena Chat Bhandar",500
"Pallavi Baati Chokha Restaurant",500
"NIC Natural Ice Creams",500
"Behrouz Biryani",500
"Recipe Inn Restaurant",500
"The Big Chilli",500
"Manya Family Restaurant",500
"Hotel Saleem Dhaba",500
"R K Tandoori",500
"Meat and Eat",500
"Darling Aradhana",500
"Lalit Vihar",500
"China Town",500
"Thambi Biryani Kadai",500
"THE VELLORE KITCHEN",500
"Fry Yo",500
"The Vellore Kitchen",500
"Hotel Aryaas",500
"Hotel Saravana Bhavan",500
"Hotel Alankar",500
"Hundreds Heritage",500
"Hotel S.B.R",500
"McDonald's",500
"The Shakes Factory",500
"LunchBox - Meals and Thalis",500
"Heera Fusion",500
"Oven Story Pizza",500
"KFC",500
"Dolphins family restaurnat",500
"Hotel Indraprasatthaa",500
"Barkath Family Restaurant",500
"RR Durbar",500
"Shakes World",500
"A P Bhavan Restaurant",500
"UBQ by Barbeque Nation",500
"Grill & Rolls",500
"NIC Natural Ice Creams",500
"Southern Spice Nasta",500
"Anjaneya Family Restaurants Veg & Nonveg",500
"Puri Vurii",500
"Andhra Rice Bowl",500
"Street Bar B que",500
"Harika Royal Restaurant",500
"Idlee's",500
"CakeZone",500
"SRINIVASA FOOD POINT",500
"Sri Anjaneya Restaurant",500
"GOOD MORNING FAST FOODS & FRUIT JUICES",500
"SRI RAMAIAH MESS & CATERERS",500
"Chickpet Donne Biryani House",500
"Shree santosh family dhaba",500
"Subbayya Gari Hotel",500
"Udupi Tiffin Center",500
"KFC",500
"Tasty Tasty Chats Chinese Fast Food",500
"Veg Treat",500
"The legendairy milkshakes",500
"Subway",500
"Pizza Hut",500
"Deep Punjabi Hotel",500
"Country Made Grills 'N' Fries",500
"NIC Natural Ice Creams",500
"Sindic Darbar",500
"Idlee's",500
"Bismillah Hotel",500
"New Dhaba City Punjab",500
"Hyderabadi Bawarchi",500
"Nandini srinivasa parlour",500
"CakeZone",500
"WRAP IT - Eat Yummmm!",500
"New Sweet Shope",500
"NIC Natural Ice Creams",500
"Chennupati Tiffins",500
"Santrupthi",500
"Red Chillies Food Court",500
"Ramachandra Restaurant",500
"Best Western Ramachandra",500
"Alif Spices",500
"Helapuri restaurant- Nethi Biryani",500
"New Dhaba City Punjab",500
"Burgerito",500
"Teenage Point",500
"Dayaram Sweets",500
"Kalyani Mess",500
"HOME FOOD CO",500
"The Red Box",500
"Surya Fast Food",500
"Sardaar-e-Khaas",500
"Subway",500
"Six Degrees",500
"Grill Citi - The Vizag Drive Inn",500
"Mandi Croods",500
"SSM Cake World",500
"ALPHA HOTEL (Since-1948) - Jagadamba Junction",500
"Pizza Hut",500
"Oven Story Pizza",500
"Faasos - Wraps & Rolls",500
"LunchBox - Meals and Thalis",500
"KFC",500
"Rajus Kitchen",500
"The Invitation 365",500
"New Kalyani Mess",500
"Bakers Hub",500
"Sweet India",500
"Cream Stone Ice Cream",500
"Tandoori Treats",500
"Vasena Poli",500
"NIC Natural Ice Creams",500
"Rockdale",500
"4 Seasons",500
"Ganesh Parlour",500
"KAMAT Original - Dwarakanagar",500
"Grand Sri Sai Ram Parlour",500
"Bombay Restaurant-Dabagarden",500
"Hunger wheelz",500
"Real Deepak Punjabi Dhaba",500
"SOUTHERN FOODS",500
"Kings Biryani",500
"KFC",500
"Hotel Muntaj",500
"Sri Santosh Family Dhaba",500
"Surabhi Grand",500
"Faasos - Wraps & Rolls",500
"LunchBox - Meals and Thalis",500
"Sonu Sweet House",500
